ID,Tweet,Creado_tweet,Locacion_usuario,Seguidores_usuario,Amigos_usuario,Favoritos_usuario,Descripcion_usuario,Verificado_usuario,Idioma,Tipo
1206727047512576005,"@LaFallaras @CristinaSegui_ @alfonso_ussia @bertrandmyd @publico_es ERES PATETICA, COMO PERSONA Y COMO MUJER¡¡¡¡¡¡¡",2019-12-17 00:05:22,"Sevilla, Valencina d.l.Concepc",1221,2656,15592,"T.S.  SAS.          

Lo que piensen de mi no es asunto mio, Extremeña de nacimiento Andaluza de adopcion.",False,es,misogino
1206727047512576005,"@LaFallaras @CristinaSegui_ @alfonso_ussia @bertrandmyd @publico_es ERES PATETICA, COMO PERSONA Y COMO MUJER¡¡¡¡¡¡¡",2019-12-17 00:05:22,"Sevilla, Valencina d.l.Concepc",1221,2656,15592,"T.S.  SAS.          

Lo que piensen de mi no es asunto mio, Extremeña de nacimiento Andaluza de adopcion.",False,es,misogino
1207030524285530113,"@AmirSalva @Bell_2803 @LaSiglo21 Exacto, no tiene nada que ver lo académico, es totalmente absurdo y un abuso. Donde queda la libre expresión? Y las feminazis que vandalizan, ahí no dicen nada, que doble moral.",2019-12-17 20:11:17,"Lima, Perú",1033,1476,4407,"Seguidor del doblaje en general, apoyándolo en lo posible para que sea valorado como se merece.",False,es,misogino
1212428492853383175,@Citytv Falta ahora que las ofendidas feminazis le hagan al sumo supremo el bailecito ese de y la culpa no era mía ni donde estaba ni como vestía.,2020-01-01 17:40:53,eeuu,51,198,4003,Ubinam gentium sumus!,False,es,misogino
1206922173195132929,"Lo de feminazi es discutible porque si hay feministas que lo son, por ejemplo, el caso del hombre viejo y ciego entrando por error al vagón de solo mujeres en México. https://t.co/GCaLKgPjKJ",2019-12-17 13:00:44,,3286,1815,121217,"Ingeniero Electrónico, mención: Telecomunicaciones. MSc. Ingeniería de automatización y control de procesos (2/4)",False,es,misogino
1209879346644688896,@Vynylplayer Feminazi mariguanada!,2019-12-25 16:51:29,Ecuador,291,306,25233,"lasallano, guayaquileño, barcelonista",False,es,misogino
1205335713497206786,"@rmroclr urrr que nojo, webmamada de feminazi esquerdopata",2019-12-13 03:56:42,inferno,312,567,13653,50% ódio 50% raiva,False,es,misogino
1203811233415225350,La maldad les regresó a las FemiNazi como un boomerang https://t.co/TZYYrbhCpg,2019-12-08 22:58:58,Panama,808,461,169655,"M633 es un blog para latinoamericano cristiano que informa sobre las últimas noticias sobre el mundo cristiano, películas basadas en la fé y últimos eventos.",False,es,misogino
1202439280221663233,"Joda aquí en Twitter si debe haber feminazi, menor tengo cuidado con lo que digo.",2019-12-05 04:07:19,Colombia,839,1160,41375,"Algún día, nada es para siempre. 

-El de la fina estampa.",False,es,misogino
1212576383697858561,@JoseNoriega1969 @uniendoamerica Activista política que dice ser periodista. Que de una vez haga su ONG feminazi y deje de aparecer como víctima de violencia.,2020-01-02 03:28:33,"Lima, Peru",2158,999,8098,"Abogado, Mag. Derecho Corporativo (ESAN), Mag. Bioética y Biojurídica (e), Mag. Derecho Canónico (e). Especialista Derecho Médico. Diplomado Derecho Ambiental.",False,es,misogino
1209483898884907009,Feminazis ni que hijueputas.,2019-12-24 14:40:07,Colombia,142,64,1323,Pimpinero.,False,es,misogino
1208057885181304833,@kimamoncita @lua_jk @YouTubeMexico @KimberlyLoaiza_ @Juandedios_P Si ya como con esa canción Feminazi se a logrado mucho felicidades 😂😂😂,2019-12-20 16:13:39,,80,81,52444,Cuando tengas ganas de chingar mejor ve y chinga tu madre 😘😘,False,es,misogino
1211558813259706368,"Las mujeres en aras de la igualdad, deberían trabajar de linearas en la @CNEL_EP como los hombres. #Feminazis",2019-12-30 08:05:05,Ecuador,1716,1021,115692,"Si somos tibios contra socialistas y comunistas ladrones disfrazados de buenos, perdemos nuestra libertad y el poder comer en Ecuador.",False,es,misogino
1211558813259706368,"Las mujeres en aras de la igualdad, deberían trabajar de linearas en la @CNEL_EP como los hombres. #Feminazis",2019-12-30 08:05:05,Ecuador,1716,1021,115692,"Si somos tibios contra socialistas y comunistas ladrones disfrazados de buenos, perdemos nuestra libertad y el poder comer en Ecuador.",False,es,misogino
1211558813259706368,"Las mujeres en aras de la igualdad, deberían trabajar de linearas en la @CNEL_EP como los hombres. #Feminazis",2019-12-30 08:05:05,Ecuador,1716,1021,115692,"Si somos tibios contra socialistas y comunistas ladrones disfrazados de buenos, perdemos nuestra libertad y el poder comer en Ecuador.",False,es,misogino
1210613743668858881,@LaFallaras No se puede ser más payasa,2019-12-27 17:29:43,,907,1642,105716,"Hay que sacar siempre el lado positivo a las cosas, y se fiel a tu esencia. La vida son opciones, o arriesgas o no ganas",False,es,misogino
1210981086454591489,"@CharlesPear @movibel Lastimosamente a esto están orillando las feminazis, ya que no se sabe si lo van a tomar bien o te van a acusar de acosador 
Así que empuje no más...",2019-12-28 17:49:24,Ecuador,159,174,194,"está cuenta es el bloc de notas de mi cabeza, se escribe lo que sea😵‍💫
también se cree en la vida extraterrestre 👽",False,es,misogino
1205857807834263557,@LaFallaras @populares @CiudadanosCs Eres una perra mala....,2019-12-14 14:31:19,"Benitachell, España",161,927,2938,Vixca Valencia y Viva España y viva lo más grande; mi REAL MADRID.,False,es,misogino
1210255819742334978,"De lo parte la feminazi puede irse la casa de la gabardina, que manera de joder y hacerse notar con ridiculeces, a parte q la tipa es verdaderamente fea y debió sentirse alagada https://t.co/tJyNIWUTv5",2019-12-26 17:47:27,Albania,238,170,4600,Barcelonista desde el esperma hasta la muerte....Puro pelo y maso....,False,es,misogino
1210255819742334978,"De lo parte la feminazi puede irse la casa de la gabardina, que manera de joder y hacerse notar con ridiculeces, a parte q la tipa es verdaderamente fea y debió sentirse alagada https://t.co/tJyNIWUTv5",2019-12-26 17:47:27,Albania,238,170,4600,Barcelonista desde el esperma hasta la muerte....Puro pelo y maso....,False,es,misogino
1210255819742334978,"De lo parte la feminazi puede irse la casa de la gabardina, que manera de joder y hacerse notar con ridiculeces, a parte q la tipa es verdaderamente fea y debió sentirse alagada https://t.co/tJyNIWUTv5",2019-12-26 17:47:27,Albania,238,170,4600,Barcelonista desde el esperma hasta la muerte....Puro pelo y maso....,False,es,misogino
1210255819742334978,"De lo parte la feminazi puede irse la casa de la gabardina, que manera de joder y hacerse notar con ridiculeces, a parte q la tipa es verdaderamente fea y debió sentirse alagada https://t.co/tJyNIWUTv5",2019-12-26 17:47:27,Albania,238,170,4600,Barcelonista desde el esperma hasta la muerte....Puro pelo y maso....,False,es,misogino
1207303182088622081,@LaFallaras Estás loca de remate.,2019-12-18 14:14:43,,2149,2325,304813,"No me deis lecciones de feminismo... Somos 7 hermanas !!! Gandiense, Valenciana, ESPAÑOLA",False,es,misogino
1203697821582540801,Asi fue como la niña se volvio feminazi https://t.co/lcnH0kzVk1,2019-12-08 15:28:18,Panamá,103,139,9858,"soy nulo.
creatividad 0.",False,es,misogino
1209916517095297032,@nayibbukele Las feminazis comentando en 3 2 1....,2019-12-25 19:19:11,Nicaragua,140,397,302,,False,es,misogino
1211838461419884545,"@PanAmPost_es 👏👏👏👏 No soy boliviana pero siento que esta mujer sí me representa, no las feminazis que andan por ahí mostrando sus partes íntimas, con pañuelo verde, haciendo espectáculos rídículos  para llamar la atención desde Chile hasta Colombia",2019-12-31 02:36:18,"Galapagos, Ecuador",534,515,23232,"Un poquito obstinada pero si me demuestran que estoy equivocada me disculpo y corrijo, eso si no me gustan las injusticias",False,es,misogino
1211838461419884545,"@PanAmPost_es 👏👏👏👏 No soy boliviana pero siento que esta mujer sí me representa, no las feminazis que andan por ahí mostrando sus partes íntimas, con pañuelo verde, haciendo espectáculos rídículos  para llamar la atención desde Chile hasta Colombia",2019-12-31 02:36:18,"Galapagos, Ecuador",534,515,23232,"Un poquito obstinada pero si me demuestran que estoy equivocada me disculpo y corrijo, eso si no me gustan las injusticias",False,es,misogino
1211838461419884545,"@PanAmPost_es 👏👏👏👏 No soy boliviana pero siento que esta mujer sí me representa, no las feminazis que andan por ahí mostrando sus partes íntimas, con pañuelo verde, haciendo espectáculos rídículos  para llamar la atención desde Chile hasta Colombia",2019-12-31 02:36:18,"Galapagos, Ecuador",534,515,23232,"Un poquito obstinada pero si me demuestran que estoy equivocada me disculpo y corrijo, eso si no me gustan las injusticias",False,es,misogino
1211838461419884545,"@PanAmPost_es 👏👏👏👏 No soy boliviana pero siento que esta mujer sí me representa, no las feminazis que andan por ahí mostrando sus partes íntimas, con pañuelo verde, haciendo espectáculos rídículos  para llamar la atención desde Chile hasta Colombia",2019-12-31 02:36:18,"Galapagos, Ecuador",534,515,23232,"Un poquito obstinada pero si me demuestran que estoy equivocada me disculpo y corrijo, eso si no me gustan las injusticias",False,es,misogino
1206043882364030976,@LuxAndLan Uy una feminazi ser de Luz que está convencida que todo lo que dice es cierto. Que no acepta críticas pero se cree con todo el derecho de críticar. Estas mas cercana al movimiento Nazi tu que yo. Saludos.,2019-12-15 02:50:43,"Bogotá, D.C., Colombia",1408,1549,66932,Animada ! y Feliz !,False,es,misogino
1202719392729096193,"Una feminazi me hizo quitar mi tula de una silla en el metro para acomodarse las medias, ¿qué es este tipo de violencia?",2019-12-05 22:40:23,"Medellín, Colombia",1530,671,12210,"La bida bale berga si tu lo decides.
Instagram: ____elipecar",False,es,misogino
1213536947295137794,@nomadagt Y empieza de nuevo el lobby feminazi,2020-01-04 19:05:29,Guatemala,262,361,158906,,False,es,misogino
1213536947295137794,@nomadagt Y empieza de nuevo el lobby feminazi,2020-01-04 19:05:29,Guatemala,262,361,158906,,False,es,misogino
1213536947295137794,@nomadagt Y empieza de nuevo el lobby feminazi,2020-01-04 19:05:29,Guatemala,262,361,158906,,False,es,misogino
1209947568190427137,"Las feminazis son lo más machista que existe en la tierra, condenan a las mujeres que son independientes que se expresan, trabajan, son madres responsable y no apoyan su estupidez de movimiento en el que quieren trato preferencial por ser mujeres, ser mantenidas del gobierno",2019-12-25 21:22:34,En mi casa,7340,1209,37183,"No necesitamos revolución, lo que necesitamos es EVOLUCIÓN",False,es,misogino
1232301022397304833,@WolffWaldo Y algunas idiotas feminazis quieren quemar la Catedral donde descansan sus restos. Estamos condenados,2020-02-25 13:47:13,argentina,99,157,618,Mataderos y fortinero de cuna,False,es,misogino
1207289550126620674,@LaFallaras Deja el alcohol cerda,2019-12-18 13:20:33,,3140,3039,82909,,False,es,misogino
1207289550126620674,@LaFallaras Deja el alcohol cerda,2019-12-18 13:20:33,,3140,3039,82909,,False,es,misogino
1207497634585489408,"Las FEMINAZIS buscan ""igualdad"" dónde ya existe,donde hay VERDADERA DESIGUALDAD los emiratos árabes, Marruecos etc y xq no van allá??NO buscan igualdad sino PRIVILEGIOS y a mi MUJER NO ME REPRESENTAN!!
contra las FEMINAZIS..
#TodAsSomosLaResistencia !! https://t.co/QNuQ2BVm1m",2019-12-19 03:07:24,"San Miguel, Peru",1200,282,5896,"Preocupada x mi país x una DICTADURA en proceso del ejecutivo,caviares y PRENSA con el pensamiento único.DEMOCRACIA!!! toca ser RESISTENCIA.",False,es,misogino
1207497634585489408,"Las FEMINAZIS buscan ""igualdad"" dónde ya existe,donde hay VERDADERA DESIGUALDAD los emiratos árabes, Marruecos etc y xq no van allá??NO buscan igualdad sino PRIVILEGIOS y a mi MUJER NO ME REPRESENTAN!!
contra las FEMINAZIS..
#TodAsSomosLaResistencia !! https://t.co/QNuQ2BVm1m",2019-12-19 03:07:24,"San Miguel, Peru",1200,282,5896,"Preocupada x mi país x una DICTADURA en proceso del ejecutivo,caviares y PRENSA con el pensamiento único.DEMOCRACIA!!! toca ser RESISTENCIA.",False,es,misogino
1207497634585489408,"Las FEMINAZIS buscan ""igualdad"" dónde ya existe,donde hay VERDADERA DESIGUALDAD los emiratos árabes, Marruecos etc y xq no van allá??NO buscan igualdad sino PRIVILEGIOS y a mi MUJER NO ME REPRESENTAN!!
contra las FEMINAZIS..
#TodAsSomosLaResistencia !! https://t.co/QNuQ2BVm1m",2019-12-19 03:07:24,"San Miguel, Peru",1200,282,5896,"Preocupada x mi país x una DICTADURA en proceso del ejecutivo,caviares y PRENSA con el pensamiento único.DEMOCRACIA!!! toca ser RESISTENCIA.",False,es,misogino
1207372043869736962,"@kaguilar19 @diegovr29 @OscarUlloa88 Censurando las opiniones de los demás, pero después no quieren que les digan feminazis 🤣",2019-12-18 18:48:21,san jose costa rica,418,517,18115,"Pura vida!!!🇨🇷 Costa Rica.
Dios,Patria y Familia,provida, derecha,
paleolibertario.",False,es,misogino
1206712787256389633,@politikcorrecta @olinguiito Esta niña suena a marioneta feminazi con grabación incluida 🤦‍♀️,2019-12-16 23:08:42,Guayaquil-Ecuador,268,335,3637,La vida es ese corto período de tiempo donde decidimos nuestra eternidad.... y es además un precioso regalo de Dios! 💙 #Salvemoslasdosvidas 🤱,False,es,misogino
1211072080684486657,"@gugaplaza @ecuavisa QUÉ ERES LOCA? Por qué mencionas el lugar de trabajo de ese señor solo porque no te guste su broma? No por nada les dicen FEMINAZIS, FEMILOCAS...",2019-12-28 23:50:59,Guayaquil,2991,158,130398,"Asocial y Antiprogres.
No hago amigos.",False,es,misogino
1213929042841423872,"Cuando eres hombre y se te ocurrió tener una novia feminazi 😐

Descripción gráfica: https://t.co/YKQsDiRNXM",2020-01-05 21:03:32,Narnia 🔁,15367,2399,62717,#AzulEsElColor 💙 #Sagitario ♐ #Guayaquil,False,es,misogino
1210712115742412800,@JSCC199 @astillerosguaya @mariapaularomo @PoliciaEcuador @caathytorres @MinGobiernoEc @ComunicacionEc Y ese lenguaje feminista que¡? cuanta doble moral en estas feminazis https://t.co/zhqBwiHBRT,2019-12-28 00:00:36,Quito,1194,1264,21473,No temas a donde vayas que es de morir donde debes loco..,False,es,misogino
1210712115742412800,@JSCC199 @astillerosguaya @mariapaularomo @PoliciaEcuador @caathytorres @MinGobiernoEc @ComunicacionEc Y ese lenguaje feminista que¡? cuanta doble moral en estas feminazis https://t.co/zhqBwiHBRT,2019-12-28 00:00:36,Quito,1194,1264,21473,No temas a donde vayas que es de morir donde debes loco..,False,es,misogino
1210601271993851904,"@Ximena41362253 @Sr_Churchill Muy buena ...ya no son ""feminazis""...ahora son ""femisimias""...🤣🤣🤣🤣",2019-12-27 16:40:09,"Lima, Peru",4361,4578,53760,"Ingeniero economista, agente de aduanas, social cristiano e hincha acérrimo del Club Centro Deportivo Municipal ¡Echa Muni!",False,es,misogino
1209887570177511425,@GermanT00752596 @TmazRsc Ahora me salieron feminazis jajaja https://t.co/gYCSQbsAhu,2019-12-25 17:24:10,"Bogotá, D.C., Colombia",48,377,914,Nos gusta la angustia 👽🤘🏻🔥,False,es,misogino
1209887570177511425,@GermanT00752596 @TmazRsc Ahora me salieron feminazis jajaja https://t.co/gYCSQbsAhu,2019-12-25 17:24:10,"Bogotá, D.C., Colombia",48,377,914,Nos gusta la angustia 👽🤘🏻🔥,False,es,misogino
1209887570177511425,@GermanT00752596 @TmazRsc Ahora me salieron feminazis jajaja https://t.co/gYCSQbsAhu,2019-12-25 17:24:10,"Bogotá, D.C., Colombia",48,377,914,Nos gusta la angustia 👽🤘🏻🔥,False,es,misogino
1209887570177511425,@GermanT00752596 @TmazRsc Ahora me salieron feminazis jajaja https://t.co/gYCSQbsAhu,2019-12-25 17:24:10,"Bogotá, D.C., Colombia",48,377,914,Nos gusta la angustia 👽🤘🏻🔥,False,es,misogino
1207052631581048833,@JUDITHBELANDRIA Jajaja ay Judy la feminazis no saben que es eso😷,2019-12-17 21:39:07,"Carabobo, Venezuela",2897,3702,127313,"Esposa,  mamá de Valeria y Victoria. Tengo fé que saldremos adelante. Vamos Venezuela, que si se puede!!💛💙❤💪🇻🇪",False,es,misogino
1207052631581048833,@JUDITHBELANDRIA Jajaja ay Judy la feminazis no saben que es eso😷,2019-12-17 21:39:07,"Carabobo, Venezuela",2897,3702,127313,"Esposa,  mamá de Valeria y Victoria. Tengo fé que saldremos adelante. Vamos Venezuela, que si se puede!!💛💙❤💪🇻🇪",False,es,misogino
1207052631581048833,@JUDITHBELANDRIA Jajaja ay Judy la feminazis no saben que es eso😷,2019-12-17 21:39:07,"Carabobo, Venezuela",2897,3702,127313,"Esposa,  mamá de Valeria y Victoria. Tengo fé que saldremos adelante. Vamos Venezuela, que si se puede!!💛💙❤💪🇻🇪",False,es,misogino
